﻿id;commune_name;commune_name_fr;daira_name;daira_name_fr;wilaya_code;wilaya_name;wilaya_name_fr;code_commune;Lat;Long
493;بئر توتة;Bir Touta;بئر توتة;Birtouta;16;الجزائر;Alger;1618;36.62815;2.99889
494;اولاد شبل;Ouled Chebel;بئر توتة;Birtouta;16;الجزائر;Alger;1636;36.6044691;2.9875565
495;تسالة المرجة;Tessala El Merdja;بئر توتة;Birtouta;16;الجزائر;Alger;1635;36.6222556;2.9225893
496;هراوة;Herraoua;الرويبة;Rouiba;16;الجزائر;Alger;1641;36.77278;3.253056
497;رغاية;Reghaia;الرويبة;Rouiba;16;الجزائر;Alger;1643;36.7359;3.3402
498;الرويبة;Rouiba;الرويبة;Rouiba;16;الجزائر;Alger;1642;36.7259091;3.28079
499;المعالمة;Maalma;زرالدة;Zeralda;16;الجزائر;Alger;1647;36.6194358;3.030556
500;الرحمانية;Rahmania;زرالدة;Zeralda;16;الجزائر;Alger;1648;36.680833;2.906
501;سويدانية;Souidania;زرالدة;Zeralda;16;الجزائر;Alger;1649;36.7089832;2.9026172
502;سطاوالي;Staoueli;زرالدة;Zeralda;16;الجزائر;Alger;1645;36.753333;2.894444
503;زرالدة;Zeralda;زرالدة;Zeralda;16;الجزائر;Alger;1646;36.6946148;2.8277963
504;بابا حسن;Baba Hassen;الدرارية;Draria;16;الجزائر;Alger;1655;36.694697;2.972
505;الدويرة;Douira;الدرارية;Draria;16;الجزائر;Alger;1654;36.67;2.9275836
506;الدرارية;Draria;الدرارية;Draria;16;الجزائر;Alger;1653;36.7172858;3.0025615
507;العاشور;El Achour;الدرارية;Draria;16;الجزائر;Alger;1652;36.7285583;2.9825559
508;الخرايسية;Khraissia;الدرارية;Draria;16;الجزائر;Alger;1656;36.683333;2.9821
509;عين بنيان;Ain Benian;الشراقة;Cheraga;16;الجزائر;Alger;1644;36.791944;2.9337917
510;الشراقة;Cheraga;الشراقة;Cheraga;16;الجزائر;Alger;1650;36.7677;2.95924
511;دالي ابراهيم;Dely Ibrahim;الشراقة;Cheraga;16;الجزائر;Alger;1623;36.7528506;2.9800558
512;الحمامات;Hammamet;الشراقة;Cheraga;16;الجزائر;Alger;1624;36.8041635;3.0034
513;اولاد فايت;Ouled Fayet;الشراقة;Cheraga;16;الجزائر;Alger;1651;36.7365;2.949444
514;الجزائر الوسطى;Alger Centre;سيدي امحمد;Sidi M'hamed;16;الجزائر;Alger;1601;36.76846;3.0909
515;المدنية;El Madania;سيدي امحمد;Sidi M'hamed;16;الجزائر;Alger;1603;36.7411788;3.0688896
516;المرادية;El Mouradia;سيدي امحمد;Sidi M'hamed;16;الجزائر;Alger;1627;36.7497677;3.0488564
517;سيدي امحمد;Sidi M'hamed;سيدي امحمد;Sidi M'hamed;16;الجزائر;Alger;1602;36.7563368;3.0551159
518;السحاولة;Sehaoula;بئر مراد رايس;Bir Mourad Rais;16;الجزائر;Alger;1657;36.7046;3.0085182
519;بولوغين بن زيري;Bologhine Ibnou Ziri;باب الوادي;Bab El Oued;16;الجزائر;Alger;1605;36.80443;3.04
520;القصبة;Casbah;باب الوادي;Bab El Oued;16;الجزائر;Alger;1607;36.7844961;3.058872
521;وادي قريش;Oued Koriche;باب الوادي;Bab El Oued;16;الجزائر;Alger;1618;36.7836306;3.042698
522;الرايس حميدو;Rais Hamidou;باب الوادي;Bab El Oued;16;الجزائر;Alger;1625;36.81784;3.18
523;بئر مراد رايس;Bir Mourad Rais;بئر مراد رايس;Bir Mourad Rais;16;الجزائر;Alger;1609;36.7323254;3.045
524;بئر خادم;Birkhadem;بئر مراد رايس;Bir Mourad Rais;16;الجزائر;Alger;1612;36.71499;3.05002
525;جسر قسنطينة;Djasr Kasentina;بئر مراد رايس;Bir Mourad Rais;16;الجزائر;Alger;1626;36.6969;3.058889
526;حيدرة;Hydra;بئر مراد رايس;Bir Mourad Rais;16;الجزائر;Alger;1628;36.7409507;3.0251
527;المغارية;El Magharia;حسين داي;Hussein Dey;16;الجزائر;Alger;1631;36.7319999;3.1114879
528;ابن عكنون;Ben Aknoun;بوزريعة;Bouzareah;16;الجزائر;Alger;1622;36.758895;3.0100658
529;بني مسوس;Beni Messous;بوزريعة;Bouzareah;16;الجزائر;Alger;1632;36.73962;2.974444
530;بوزريعة;Bouzareah;بوزريعة;Bouzareah;16;الجزائر;Alger;1611;36.79;3.0177
531;الابيار;El Biar;بوزريعة;Bouzareah;16;الجزائر;Alger;1606;36.7677;3.0297
532;باش جراح;Bachedjerah;الحراش;El Harrach;16;الجزائر;Alger;1618;36.7006;3.0667
533;بوروبة;Bourouba;الحراش;El Harrach;16;الجزائر;Alger;1619;36.711707;3.1165
534;الحراش;El Harrach;الحراش;El Harrach;16;الجزائر;Alger;1613;36.7164;3.715
535;وادي السمار;Oued Smar;الحراش;El Harrach;16;الجزائر;Alger;1615;36.74472;3.172222222
536;براقي;Baraki;براقي;Baraki;16;الجزائر;Alger;1614;36.6667;3.0961
537;برج البحري;Bordj El Bahri;الدار البيضاء;Dar El Beida;16;الجزائر;Alger;1639;36.779133;3.22248
538;باب الوادي;Bab El Oued;باب الوادي;Bab El Oued;16;الجزائر;Alger;1605;36.790703;3.05
539;حاسي العش;Hassi El Euch;حاسي بحبح;Hassi Bahbah;17;الجلفة;Djelfa;1716;35.15200699;3.248451487
540;عين الإبل;Ain El Ibel;عين الإبل;Ain El Ibel;17;الجلفة;Djelfa;1730;34.35472;3.2239
541;القديد;El Guedid;الشارف;Charef;17;الجلفة;Djelfa;1703;34.64650126;2.616250107
542;الشارف;Charef;الشارف;Charef;17;الجلفة;Djelfa;1704;34.621;2.80111
543;بن يعقوب;Benyagoub;الشارف;Charef;17;الجلفة;Djelfa;1727;34.46649223;2.784077409
544;سيدي بايزيد;Sidi Baizid;دار الشيوخ;Dar Chioukh;17;الجلفة;Djelfa;1712;35.058055;3.430556
545;مليليحة;M'liliha;دار الشيوخ;Dar Chioukh;17;الجلفة;Djelfa;1736;34.71228784;3.765454396
546;دار الشيوخ;Dar Chioukh;دار الشيوخ;Dar Chioukh;17;الجلفة;Djelfa;1725;34.9;3.4833
547;تعظميت;Taadmit;عين الإبل;Ain El Ibel;17;الجلفة;Djelfa;1736;34.286667;2.988611
548;زكار;Zaccar;عين الإبل;Ain El Ibel;17;الجلفة;Djelfa;1705;34.430832;3.327222
549;دويس;Douis;الادريسية;El Idrissia;17;الجلفة;Djelfa;1715;34.3683656;2.701075597
550;الادريسية;El Idrissia;الادريسية;El Idrissia;17;الجلفة;Djelfa;1709;34.4548511;2.5247449
551;عين الشهداء;Ain Chouhada;الادريسية;El Idrissia;17;الجلفة;Djelfa;1723;34.2413281;2.522269
552;الجلفة;Djelfa;الجلفة;Djelfa;17;الجلفة;Djelfa;1701;34.67279;3.25
553;زعفران;Zaafrane;حاسي بحبح;Hassi Bahbah;17;الجلفة;Djelfa;1728;34.850833;2.856944
554;عين معبد;Ain Maabed;حاسي بحبح;Hassi Bahbah;17;الجلفة;Djelfa;1705;34.8056891;3.13333333
555;حاسي بحبح;Hassi Bahbah;حاسي بحبح;Hassi Bahbah;17;الجلفة;Djelfa;1706;35.0782285;3.0297
556;مجبارة;Moudjebara;عين الإبل;Ain El Ibel;17;الجلفة;Djelfa;1702;34.5040006;3.470436
557;جيجل;Jijel;جيجل;Jijel;18;جيجل;Jijel;1801;36.82055;5.7667
558;العوانة;El Aouana;العوانة;El Aouana;18;جيجل;Jijel;1805;36.7727264;5.61
559;سلمى بن زيادة;Selma Benziada;العوانة;El Aouana;18;جيجل;Jijel;1818;36.627222;5.6483
560;أراقن سويسي;Erraguene Souissi;زيامة منصورية;Ziamah Mansouriah;18;جيجل;Jijel;1802;36.5861111;5.092008
561;بوسيف أولاد عسكر;Boussif Ouled Askeur;الطاهير;Taher;18;جيجل;Jijel;1819;36.6383;6.019167
562;زيامة منصورية;Ziama Mansouriah;زيامة منصورية;Ziamah Mansouriah;18;جيجل;Jijel;1804;36.6737;5.48119
563;الشحنة;Chahna;الطاهير;Taher;18;جيجل;Jijel;1808;36.6793738;5.9572034
564;الامير عبد القادر;Emir Abdelkader;الطاهير;Taher;18;جيجل;Jijel;1806;36.751944;5.848611
565;وجانة;Oudjana;الطاهير;Taher;18;جيجل;Jijel;1828;36.6067;5.8881542
566;الطاهير;Taher;الطاهير;Taher;18;جيجل;Jijel;1805;36.763;5.8979
567;الشقفة;Chekfa;الشقفة;Chekfa;18;جيجل;Jijel;1805;36.7714;5.9594
568;القنار نشفي;El Kennar Nouchfi;الشقفة;Chekfa;18;جيجل;Jijel;1819;36.8256803;5.9627714
569;سيدي عبد العزيز;Sidi Abdelaziz;الشقفة;Chekfa;18;جيجل;Jijel;1813;36.85;6.05
570;الميلية;El Milia;الميلية;El Milia;18;جيجل;Jijel;1809;36.7507275;6.2725
571;أولاد يحيى خدروش;Ouled Yahia Khadrouch;الميلية;El Milia;18;جيجل;Jijel;1817;36.717222;6.2008333
572;أولاد رابح;Ouled Rabah;سيدي معروف;Sidi Marouf;18;جيجل;Jijel;1821;36.568;6.1677
573;سيدي معروف;Sidi Marouf;سيدي معروف;Sidi Marouf;18;جيجل;Jijel;1810;36.6475;6.2725
574;غبالة;Ghebala;السطارة;Settara;18;جيجل;Jijel;1815;36.6284551;6.3283
575;السطارة;Settara;السطارة;Settara;18;جيجل;Jijel;1811;36.719444;6.335556
576;بوراوي بلهادف;Bouraoui Belhadef;العنصر;El Ancer;18;جيجل;Jijel;1816;36.6977238;6.1043336
577;العنصر;El Ancer;العنصر;El Ancer;18;جيجل;Jijel;1812;36.7989;6.15721
578;خيري واد عجول;Khiri Oued Adjoul;العنصر;El Ancer;18;جيجل;Jijel;1823;36.81;6.14
579;جيملة;Djimla;جيملة;Djimla;18;جيجل;Jijel;1817;36.58;5.884167
580;قاوس;Kaous;تاكسنة;Texenna;18;جيجل;Jijel;1814;36.7718;5.8136168
581;تاكسنة;Texenna;تاكسنة;Texenna;18;جيجل;Jijel;1804;36.6605556;5.791
582;برج الطهر;Bordj T'har;الشقفة;Chekfa;18;جيجل;Jijel;1816;36.7558;6.0295425
583;بودريعة بني ياجيس;Boudria Beniyadjis;جيملة;Djimla;18;جيجل;Jijel;1827;36.599166;4.9739
584;الجمعة بني حبيبي;Djemaa Beni Habibi;العنصر;El Ancer;18;جيجل;Jijel;1825;36.7091;6.1294
585;الرصفة;Rosfa;صالح باي;Salah Bey;19;سطيف;Sétif;1937;35.810277;5.265277
586;واد البارد;Oued El Bared;عموشة;Amoucha;19;سطيف;Sétif;1957;36.472317;5.4022
587;تيزي نبشار;Tizi N'bechar;عموشة;Amoucha;19;سطيف;Sétif;1938;36.529;5.36
588;مزلوق;Mezloug;عين أرنات;Ain Arnat;19;سطيف;Sétif;1930;36.10778;5.4
589;قلال;Guellal;عين ولمان;Ain Oulmene;19;سطيف;Sétif;1937;36.0353;5.328
590;قصر الابطال;Kasr El Abtal;عين ولمان;Ain Oulmene;19;سطيف;Sétif;1952;35.974167;5.2881
591;أولاد سي أحمد;Ouled Si Ahmed;عين ولمان;Ain Oulmene;19;سطيف;Sétif;1904;35.901111;5.1640605
592;أيت نوال مزادة;Ait Naoual Mezada;بوعنداس;Bouandas;19;سطيف;Sétif;1957;36.54217;5.09004
593;ايت تيزي;Ait-Tizi;بوعنداس;Bouandas;19;سطيف;Sétif;1944;36.1247;5.2967
594;بوعنداس;Bouandas;بوعنداس;Bouandas;19;سطيف;Sétif;1930;36.494722;5.1019
595;بوسلام;Bousselam;بوعنداس;Bouandas;19;سطيف;Sétif;1919;36.498889;5.0378
596;حمام السخنة;Hamam Soukhna;حمام السخنة;Hammam Sokhna;19;سطيف;Sétif;1932;35.976944;5.808889
597;الطاية;Taya;حمام السخنة;Hammam Sokhna;19;سطيف;Sétif;1958;35.96;5.9675
598;التلة;Tella;حمام السخنة;Hammam Sokhna;19;سطيف;Sétif;1960;35.93794;5.7179
599;عين ولمان;Ain Oulmene;عين ولمان;Ain Oulmene;19;سطيف;Sétif;1928;35.91666667;5.29604
600;بوطالب;Boutaleb;صالح باي;Salah Bey;19;سطيف;Sétif;1905;35.66024;5.32103
601;الحامة;Hamma;صالح باي;Salah Bey;19;سطيف;Sétif;1944;35.680556;5.37277
602;أولاد تبان;Ouled Tebben;صالح باي;Salah Bey;19;سطيف;Sétif;1914;35.7875;5.1223608
603;عموشة;Amoucha;عموشة;Amoucha;19;سطيف;Sétif;1927;36.38735;5.4137
604;صالح باي;Salah Bey;صالح باي;Salah Bey;19;سطيف;Sétif;1954;35.855;5.291
605;عين أزال;Ain Azel;عين أزال;Ain Azel;19;سطيف;Sétif;1940;35.8184752;5.5219
606;عين الحجر;Ain Lahdjar;عين أزال;Ain Azel;19;سطيف;Sétif;1918;35.938611;5.539167
607;بيضاء برج;Beidha Bordj;عين أزال;Ain Azel;19;سطيف;Sétif;1929;35.891667;5.66861
608;بئر حدادة;Bir Haddada;عين أزال;Ain Azel;19;سطيف;Sétif;1934;35.962777;5.3802134
609;قنزات;Guenzet;قنزات;Guenzet;19;سطيف;Sétif;1913;36.31667;4.833333333
610;حربيل;Harbil;قنزات;Guenzet;19;سطيف;Sétif;1936;36.32488;4.92641
611;عين الروى;Ain-Roua;بوقاعة;Bougaa;19;سطيف;Sétif;1906;36.3129898;5.1953554
612;بني وسين;Beni Oussine;بوقاعة;Bougaa;19;سطيف;Sétif;1953;36.27222;5.092008
613;أوريسيا;El Ouricia;عين أرنات;Ain Arnat;19;سطيف;Sétif;1927;36.2924521;5.4
614;بوقاعة;Bougaa;بوقاعة;Bougaa;19;سطيف;Sétif;1943;36.33293;5.08843
615;ذراع قبيلة;Draa-Kebila;حمام قرقور;Hammam Guergour;19;سطيف;Sétif;1907;36.4629;4.99551
616;حمام قرقور;Hammam Guergour;حمام قرقور;Hammam Guergour;19;سطيف;Sétif;1950;36.32189;5.0535232
617;سطيف;Setif;سطيف;Setif;19;سطيف;Sétif;1901;36.19112;5.4150871
618;عين الكبيرة;Ain El Kebira;عين الكبيرة;Ain El Kebira;19;سطيف;Sétif;1902;36.3647;5.5019
619;الدهامشة;Dehamcha;عين الكبيرة;Ain El Kebira;19;سطيف;Sétif;1915;36.3821;5.5953
620;أولاد عدوان;Ouled Addouane;عين الكبيرة;Ain El Kebira;19;سطيف;Sétif;1934;36.3401;5.3360215
621;عين السبت;Ain-Sebt;بني عزيز;Beni Aziz;19;سطيف;Sétif;1949;36.4833899;5.711
622;بني عزيز;Beni-Aziz;بني عزيز;Beni Aziz;19;سطيف;Sétif;1903;36.4648323;5.6563119
623;معاوية;Maaouia;بني عزيز;Beni Aziz;19;سطيف;Sétif;1948;36.38899;5.70995
624;بلاعة;Bellaa;بئر العرش;Bir El Arch;19;سطيف;Sétif;1925;36.2025;5.8536111
625;بئر العرش;Bir-El-Arch;بئر العرش;Bir El Arch;19;سطيف;Sétif;1908;36.1016103;5.7932008
626;الولجة;El-Ouldja;بئر العرش;Bir El Arch;19;سطيف;Sétif;1944;36.06371;5.95369
627;تاشودة;Tachouda;بئر العرش;Bir El Arch;19;سطيف;Sétif;1945;36.2664729;5.713055
628;تالة إيفاسن;Tala-Ifacene;ماوكلان;Maoklane;19;سطيف;Sétif;1928;36.458333;5.088889
629;سرج الغول;Serdj-El-Ghoul;بابور;Babor;19;سطيف;Sétif;1935;36.478;5.58
630;قجال;Guidjel;قجال;Guidjel;19;سطيف;Sétif;1917;36.19119;5.52999
631;أولاد صابر;Ouled Sabor;قجال;Guidjel;19;سطيف;Sétif;1947;36.16561;5.524
632;بازر سكرة;Bazer-Sakra;العلمة;El Eulma;19;سطيف;Sétif;1944;36.11778;5.70972
633;العلمة;El Eulma;العلمة;El Eulma;19;سطيف;Sétif;1920;36.156449;5.69016
634;قلتة زرقاء;Guelta Zerka;العلمة;El Eulma;19;سطيف;Sétif;1956;36.2045916;5.6773512
635;بني فودة;Beni Fouda;جميلة;Djemila;19;سطيف;Sétif;1944;36.2861111;5.60722
636;جميلة;Djemila;جميلة;Djemila;19;سطيف;Sétif;1910;36.31351;5.73697
637;عين لقراج;Ain-Legradj;بني ورتيلان;Beni Ourtilane;19;سطيف;Sétif;1913;36.4096669;4.891
